Compound_CID,Name,Synonyms,Molecular_Formula,InChI,SMILES,InChIKey,IUPAC_Name,MeSH_Headings,Annotation_Content,Linked_BioAssays,Data_Source,Data_Source_Category,Tagged_by_PubChem,Molecular_Weight,Polar_Area,Complexity,XLogP,Heavy_Atom_Count,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Rotatable_Bond_Count,Exact_Mass,Monoisotopic_Mass,Charge,Covalent_Unit_Count,Isotopic_Atom_Count,Total_Atom_Stereo_Count,Defined_Atom_Stereo_Count,Undefined_Atom_Stereo_Count,Total_Bond_Stereo_Count,Defined_Bond_Stereo_Count,Undefined_Bond_Stereo_Count,Linked_PubChem_Literature_Count,Linked_PubChem_Patent_Count,Linked_PubChem_Patent_Family_Count,Annotation_Type_Count,Create_Date
73264,Reactive Red 120,"Reactive Red 120|61951-82-4|C.I. Reactive Red 120|X4P4DC9WH5|CHEBI:63886|DTXSID701335746|RefChem:178698|DTXCID501064450|Reactive red 120 dye|5-((4-Chloro-6-((4-((4-chloro-6-((8-hydroxy-3,6-disulfo-7-((E)-(2-sulfophenyl)diazenyl)naphthalen-1-yl)amino)-1,3,5-triazin-2-yl)amino)phenyl)amino)-1,3,5-triazin-2-yl)amino)-4-hydroxy-3-((E)-(2-sulfophenyl)diazenyl)naphthalene-2,7-disulfonic acid|PROCION RED H-E3B|Triazine dye red A|Red A gel (Amicon)|orb2565377|CHEMBL3596198|SCHEMBL13474896|SCHEMBL31474592|HY-D1138|EINECS 263-351-0|FC34021|CS-0136827|G86166|T87307|Q27132894|2,7-Naphthalenedisulfonic acid, 4,4'-[1,4-phenylenebis[imino(6-chloro-1,3,5-triazine-4,2-diyl)imino]]bis[5-hydroxy-6-[(2-sulfophenyl)azo]-|2,7-Naphthalenedisulfonic acid, 4,4'-[1,4-phenylenebis[imino(6-chloro-1,3,5-triazine-4,2-diyl)imino]]bis[5-hydroxy-6-[2-(2-sulfophenyl)diazenyl]-|4,4'-(1,4-Phenylenebis(imino(6-chloro-1,3,5-triazine-4,2-diyl)imino))bis(5-hydroxy-6-((2-sulphophenyl)azo)naphthalene-2,7-disulphonic acid)|4,4'-[1,4-Phenylenebis[imino(6-chloro-1,3,5-triazine-4,2-diyl)imino]]bis[5-hydroxy-6-[2-(2-sulfophenyl)diazenyl]-2,7-naphthalenedisulfonic acid]|4,4'-{1,4-Phenylenebis[azanediyl(6-chloro-1,3,5-triazine-4,2-diyl)azanediyl]}bis{5-hydroxy-6-[(2-sulfophenyl)diazenyl]naphthalene-2,7-disulfonic acid}|4,4'-{1,4-phenylenebis[imino(6-chloro-1,3,5-triazine-4,2-diyl)imino]}bis{5-hydroxy-6-[(2-sulfophenyl)diazenyl]naphthalene-2,7-disulfonic acid}|5-[[4-chloro-6-[4-[[4-chloro-6-[[8-hydroxy-3,6-disulfo-7-[(E)-(2-sulfophenyl)azo]-1-naphthyl]amino]-1,3,5-triazin-2-yl]amino]anilino]-1,3,5-triazin-2-yl]amino]-4-hydroxy-3-[(E)-(2-sulfophenyl)azo]naphthalene-2,7-disulfonic acid",C44H30Cl2N14O20S6,"InChI=1S/C44H30Cl2N14O20S6/c45-39-51-41(55-43(53-39)49-27-17-23(81(63,64)65)13-19-15-31(85(75,76)77)35(37(61)33(19)27)59-57-25-5-1-3-7-29(25)83(69,70)71)47-21-9-11-22(12-10-21)48-42-52-40(46)54-44(56-42)50-28-18-24(82(66,67)68)14-20-16-32(86(78,79)80)36(38(62)34(20)28)60-58-26-6-2-4-8-30(26)84(72,73)74/h1-18,61-62H,(H,63,64,65)(H,66,67,68)(H,69,70,71)(H,72,73,74)(H,75,76,77)(H,78,79,80)(H2,47,49,51,53,55)(H2,48,50,52,54,56)",C1=CC=C(C(=C1)N=NC2=C(C3=C(C=C(C=C3C=C2S(=O)(=O)O)S(=O)(=O)O)NC4=NC(=NC(=N4)NC5=CC=C(C=C5)NC6=NC(=NC(=N6)Cl)NC7=C8C(=CC(=C7)S(=O)(=O)O)C=C(C(=C8O)N=NC9=CC=CC=C9S(=O)(=O)O)S(=O)(=O)O)Cl)O)S(=O)(=O)O,OVSNDJXCFPSPDZ-UHFFFAOYSA-N,"5-[[4-chloro-6-[4-[[4-chloro-6-[[8-hydroxy-3,6-disulfo-7-[(2-sulfophenyl)diazenyl]naphthalen-1-yl]amino]-1,3,5-triazin-2-yl]amino]anilino]-1,3,5-triazin-2-yl]amino]-4-hydroxy-3-[(2-sulfophenyl)diazenyl]naphthalene-2,7-disulfonic acid",reactive red 120 dye,Biological Test Results|Chemical and Physical Properties|Classification|Literature|Patents|Safety and Hazards|Toxicity|Associated Disorders and Diseases|Biological Test Results: Active,1236219|1963987,"001Chemical|A2B Chem|AA BLOCKS|AbaChemScene|AiFChem, an XtalPi Company|Alfa Chemistry|Ambinter|Angene Chemical|AstaTech, Inc.|Aurora Fine Chemicals LLC|Biorbyt|Biosynth|BLD Pharm|BOC Sciences|ChEBI|Chem-Impex|Chembase.cn|ChEMBL|ChemDB|ChemIDplus|Chemieliva Pharmaceutical Co., Ltd|ChemMol|ChemSpider|ChemTik|Combi-Blocks|Cooke Chemical Co., Ltd|CymitQuimica|Egon Willighagen, Department of Bioinformatics - BiGCaT, Maastricht University|eNovation Chemicals|EPA DSSTox|EPA Substance Registry Services|FDA Global Substance Registration System (GSRS)|Google Patents|Human Metabolome Database (HMDB)|IBM|J&H Chemical Co.,ltd|Japan Chemical Substance Dictionary (Nikkaji)|LGC Standards|MedChemexpress MCE|MolCore|MolGenie|Molport|NIAID ChemDB|NORMAN Suspect List Exchange|OChem|PATENTSCOPE (WIPO)|PubChem Reference Collection|RR Scientific|SCRIPDB|Sigma-Aldrich|Starshine Chemical|SureChEMBL|TargetMol|Thomson Pharma|Wikidata|Yick-Vic Chemicals & Pharmaceuticals (HK) Ltd.",Chemical Vendors|Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,,1338.1,592.0,2910,6.4,86,12,34,18,1335.946167,1335.946167,0,1,0,0,0,0,0,0,0,1,3753,852,9,20050801
156595263,Reactive Yellow 2,RefChem:878991|reactive yellow 2 textile dye|50662-99-2|Reactive Yellow 2,C25H18Cl3N9NaO10S3,"InChI=1S/C25H18Cl3N9O10S3.Na/c1-11-21(22(38)37(36-11)18-9-16(27)20(10-15(18)26)50(45,46)47)35-34-17-8-13(4-7-19(17)49(42,43)44)30-25-32-23(28)31-24(33-25)29-12-2-5-14(6-3-12)48(39,40)41;/h2-10,21H,1H3,(H,39,40,41)(H,42,43,44)(H,45,46,47)(H2,29,30,31,32,33);",CC1=NN(C(=O)C1N=NC2=C(C=CC(=C2)NC3=NC(=NC(=N3)NC4=CC=C(C=C4)S(=O)(=O)O)Cl)S(=O)(=O)O)C5=CC(=C(C=C5Cl)S(=O)(=O)O)Cl.[Na],HTQRDEZLVAPTGL-UHFFFAOYSA-N,,reactive yellow 2,Classification|Literature|Safety and Hazards|Use and Manufacturing,,A2B Chem|AA BLOCKS|Angene Chemical|Chem-Impex|CymitQuimica|Molport|PubChem Reference Collection,Chemical Vendors|Governmental Organizations,,830.0,308.0,1640,,51,5,18,10,827.930176,827.930176,0,2,0,1,0,1,0,0,0,9,0,0,4,20210909
156592287,Reactive Orange 16,OR 16 dye|RefChem:878964|Reactive Orange 16,C20H19N3NaO11S3,"InChI=1S/C20H19N3O11S3.Na/c1-12(24)21-15-3-2-13-10-18(36(28,29)30)19(20(25)17(13)11-15)23-22-14-4-6-16(7-5-14)35(26,27)9-8-34-37(31,32)33;/h2-7,10-11,25H,8-9H2,1H3,(H,21,24)(H,28,29,30)(H,31,32,33);",CC(=O)NC1=CC2=C(C(=C(C=C2C=C1)S(=O)(=O)O)N=NC3=CC=C(C=C3)S(=O)(=O)CCOS(=O)(=O)O)O.[Na],MYNWOBSXSQNNEN-UHFFFAOYSA-N,,reactive orange 16,Classification|Literature,,"Alfa Chemistry|J&H Chemical Co.,ltd|PubChem Reference Collection",Chemical Vendors|Governmental Organizations,,596.6,251.0,1150,,38,4,13,9,596.007935,596.007935,0,2,0,0,0,0,0,0,0,59,0,0,2,20210908
25863,Reactive Blue 4,"Reactive Blue 4|Procion blue MX-R|13324-20-4|C.I. Reactive Blue 4|Ostazin Brilliant Blue S-R|NSC-364368|M3J92M47JZ|DTXSID2065412|2-Anthracenesulfonic acid, 1-amino-4-((3-((4,6-dichloro-1,3,5-triazin-2-yl)amino)-4-sulfophenyl)amino)-9,10-dihydro-9,10-dioxo-|2-Anthracenesulfonic acid, 1-amino-4-[[3-[(4,6-dichloro-1,3,5-triazin-2-yl)amino]-4-sulfophenyl]amino]-9,10-dihydro-9,10-dioxo-|RefChem:868544|DTXCID0034140|236-363-9|MFCD00001218|NSC364368|1-amino-4-[3-[(4,6-dichloro-1,3,5-triazin-2-yl)amino]-4-sulfoanilino]-9,10-dioxoanthracene-2-sulfonic acid|1-amino-4-((3-((4,6-dichloro-1,3,5-triazin-2-yl)amino)-4-sulfophenyl)amino)-9,10-dioxo-9,10-dihydroanthracene-2-sulfonic acid|1-amino-4-[3-[(4,6-dichloro-1,3,5-triazin-2-yl)amino]-4-sulfo-anilino]-9,10-dioxo-anthracene-2-sulfonic acid|Procion Brilliant Blue MR|Mikacion Brilliant Blue RS|Helaktyn Pure Blue FR|Procion Brilliant Blue RS|Modr Reaktivni 4 [Czech]|Modr Reaktivni 4|1-Amino-4-({3-[(4,6-dichloro-1,3,5-triazin-2-yl)amino]-4-sulfophenyl}amino)-9,10-dioxo-9,10-dihydroanthracene-2-sulfonic acid|Procion Brilliant Blue MX-R|C23H14Cl2N6O8S2|ci 61205|EINECS 236-363-9|NSC 364368|blue|BRN 0602258|Procion|C.I. 61205|Helaktyn Blue FR|Reactive Blue MR|REACTIVE BRILLIANT BLUE X-BR|Sigma Reactive Blue 4|Brilliant blue X-BR 140|SCHEMBL430581|orb1307166|CHEMBL1741102|SCHEMBL29517169|RTLULCVBFCRQKI-UHFFFAOYSA-N|Reactive Blue 4 Dye Content 35%|Reactive Blue 4, Dye content 35 %|AKOS030228255|FR52632|Reactive Blue 4, dye content ca 40%|1-Amino-4-[3-(4,6-dichlorotriazin-2-ylamino)-4-sulfophenylamino]anthraquinone-2-sulfonic acid|1-Amino-4-[[3-[(4,6-dichloro-1,3,5-triazin-2-yl)amino]-4-sulfophenyl]amino]-9,10-dihydro-9,10-dioxo-2-anthracenesulfonic acid|2-Anthracenesulfonic acid, 1-amino-4-(3-((4,6-dichloro-s-triazin-2-yl)amino)-4-sulfoanilino)-9,10-dihydro-9,10-dioxo-|DA-66880|MS-30894|PD054618|Reactive Blue 4-Agarose, prepacked column|HY-125815|Reactive Blue 4-Agarose, saline suspension|CS-0100024|NS00084878|G83982|T19051|F866224|Reactive Blue 4-Agarose, lyophilized powder (stabilized with lactose)|1-Amino-4-(2'-(4',6'-dichloro-s-triazin-2-yl)amino)phenylamino)9,10-dihydro-9,10-dioxoanthracene-2,4'-disulphonic acid|1-Amino-4-{3-[(4,6-dichloro-1,3,5-triazin-2-yl)amino]-4-sulfoanilino}-9,10-dioxo-9,10-dihydroanthracene-2-sulfonic acid|2-Anthraquinonesulfonic acid, 1-amino-4-[3-[(4,6-dichloro-s-triazin-2-yl)amino]-4-sulfoanilino]-",C23H14Cl2N6O8S2,"InChI=1S/C23H14Cl2N6O8S2/c24-21-29-22(25)31-23(30-21)28-12-7-9(5-6-14(12)40(34,35)36)27-13-8-15(41(37,38)39)18(26)17-16(13)19(32)10-3-1-2-4-11(10)20(17)33/h1-8,27H,26H2,(H,34,35,36)(H,37,38,39)(H,28,29,30,31)",C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3NC4=CC(=C(C=C4)S(=O)(=O)O)NC5=NC(=NC(=N5)Cl)Cl)S(=O)(=O)O)N,RTLULCVBFCRQKI-UHFFFAOYSA-N,"1-amino-4-[3-[(4,6-dichloro-1,3,5-triazin-2-yl)amino]-4-sulfoanilino]-9,10-dioxoanthracene-2-sulfonic acid",procion blue MX-R,Biological Test Results|Chemical and Physical Properties|Classification|Literature|Patents|Safety and Hazards|Toxicity|Use and Manufacturing|Spectral Information,155|157|161|165|167|175|179|330|1794731|1794732|1794733|1794735|1794736|1794738|1794739|1794740|1794742|1794745|1794746|1794748|1794750|1794751|1794752|1794753|1794754|1794755|1794756|1794757|1794758|1794759|1794760|1794761|1794763|1794764|1794765|1794766|1794767|1794768|1794769|1794771|1794772|1794773|1794774|1794775|1794776|1794777|1794778|1794779|1794781|1794782|1794783|1794784|1794785|1794786|1794787|1794788|1794789|1794790|1794792|1794793|1794794|1794795|1794796|1794798|1794799|1794800|1963987|2061326|2061329|2202374,"001Chemical|10X CHEM|3WAY PHARM INC|A2B Chem|AA BLOCKS|Aaron Chemicals LLC|AbaChemScene|abcr GmbH|ABI Chem|Accel Scientific|AK Scientific, Inc. (AKSCI)|AKos Consulting & Solutions|Aladdin Scientific|Alfa Chemistry|Amadis Chemical|Ambeed|AN PharmaTech|Angene Chemical|AppChem|AstaTech, Inc.|Aurora Fine Chemicals LLC|BenchChem|BindingDB|Biorbyt|Biosynth|BLD Pharm|BOC Sciences|Chem-Impex|Chem-Space.com Database|Chembase.cn|ChEMBL|ChemDB|ChemIDplus|Chemieliva Pharmaceutical Co., Ltd|ChemMol|ChemoSapiens|ChemShuttle|ChemSpider|ChemTik|Cooke Chemical Co., Ltd|CymitQuimica|Debye Scientific Co., Ltd|DiscoveryGate|DTP/NCI|Egon Willighagen, Department of Bioinformatics - BiGCaT, Maastricht University|eMolecules|eNovation Chemicals|EPA DSSTox|EPA Substance Registry Services|EvitaChem|FDA Global Substance Registration System (GSRS)|Finetech Industry Limited|Fluorochem|Glixx Labs Inc|Google Patents|Hairui Chemical|Human Metabolome Database (HMDB)|IBM|iChemical Technology USA Inc|InvivoChem|ISpharm|J&H Chemical Co.,ltd|Japan Chemical Substance Dictionary (Nikkaji)|Key Organics/BIONET|King Scientific|LabNetwork, a WuXi AppTec Company|LeadScope|Mcule|MedChemexpress MCE|MolCore|Molecule Market|MolGenie|Molport|MP Biomedicals|MuseChem|NextBio|NIAID ChemDB|NORMAN Suspect List Exchange|Oakwood Products|PATENTSCOPE (WIPO)|Probes & Drugs portal|PubChem Reference Collection|RR Scientific|Santa Cruz Biotechnology, Inc.|SCRIPDB|Shanghai Titan Scientific|Sigma-Aldrich|Smolecule|Specs|Springer Nature|Starshine Chemical|SureChEMBL|TargetMol|THE BioTek|Thermo Fisher Scientific|Thomson Pharma|ToxPlanet|VWR, Part of Avantor|Wikidata|Yick-Vic Chemicals & Pharmaceuticals (HK) Ltd.|Yuhao Chemical|ZeroPM - Zero Pollution of Persistent, Mobile Substances|ZINC",Chemical Vendors|Curation Efforts|Governmental Organizations|Journal Publishers|Legacy Depositors|Research and Development|Subscription Services,,637.4,248.0,1220,4.7,41,5,14,6,635.969177,635.969177,0,1,0,0,0,0,0,0,0,307,5030,1850,9,20050326
